INCIDENT_NO,OFFENSE,HOUR_FROM,HOUR_TO,LONGITUDE_X,LATITUDE_X
239034755,THEFT,190,1919.0,-84.51381157,39.16422513
239034758,ASSAULT,1830,1837.0,-84.45601871,39.20224996
239034758,CRIMINAL DAMAGING/ENDANGERING,1830,1837.0,-84.45529871,39.20250996
239034810,UNAUTHORIZED USE OF MOTOR VEHICLE,180,2330.0,-84.55278516,39.14395035
239C000742,THEFT,1748,190.0,-84.43843003,39.14022529
239034748,THEFT,1746,1750.0,-84.61344543,39.14853387
239034747,ASSAULT,1745,1750.0,-84.59744791,39.10972974
239035685,THEFT,170,180.0,-84.5507161,39.11735132
239034776,THEFT,170,2245.0,-84.60760493,39.13516704
239034740,ASSAULT,140,1430.0,-84.46203842,39.21469628
239034840,THEFT,130,170.0,-84.52347642,39.09730603
249C000001,THEFT,1215,1630.0,-84.51869586,39.10385707
239035491,ASSAULT,120,140.0,-84.50506871,39.11352299
239034743,THEFT,120,150.0,-84.51748117,39.10420943
239034743,CRIMINAL DAMAGING/ENDANGERING,120,150.0,-84.51730117,39.10349943
239034754,THEFT,1145,150.0,-84.51837849,39.10411297
239C000776,THEFT,110,130.0,-84.51527584,39.10544191
239034735,CRIMINAL DAMAGING/ENDANGERING,80,1546.0,-84.56064624,39.09279798
239034713,ASSAULT,625,630.0,-84.47565797,39.15791189
239034782,CRIMINAL DAMAGING/ENDANGERING,65,1330.0,-84.49291523,39.14270209
239034887,THEFT,430,445.0,-84.53149264,39.13042532
239034795,THEFT,40,939.0,-84.49194838,39.14913127
239034701,CRIMINAL DAMAGING/ENDANGERING,329,329.0,-84.49694392,39.1357371
239035426,ASSAULT,30,315.0,-84.49220303,39.10579288
239034727,BURGLARY,130,130.0,-84.54451489,39.16395934
239034751,THEFT,10,100.0,-84.60386657,39.13876798
239036902,THEFT,0,2359.0,-84.54769131,39.20113521
239034737,THEFT,0,140.0,-84.52291706,39.10877055
239034718,ASSAULT,2330,2340.0,-84.52124796,39.1408548
239C000651,CRIMINAL DAMAGING/ENDANGERING,230,1055.0,-84.39304273,39.16111619
239034720,CRIMINAL DAMAGING/ENDANGERING,2230,1020.0,-84.51360281,39.11054739
239034686,MENACING,2130,2154.0,-84.5024216,39.12859393
239034761,CRIMINAL DAMAGING/ENDANGERING,210,0.0,-84.51361778,39.12702486
239034766,THEFT,210,2141.0,-84.57291535,39.12488895
239034690,THEFT,210,2116.0,-84.61921728,39.1457523
239034889,BREAKING AND ENTERING,2041,2110.0,-84.67287194,39.09963132
239034980,CRIMINAL DAMAGING/ENDANGERING,200,215.0,-84.58636149,39.11336962
239034725,THEFT,200,210.0,-84.57210933,39.14092322
239034712,THEFT,200,50.0,-84.52274349,39.12524095
239034684,THEFT,1920,1930.0,-84.60300581,39.11428688
239034714,THEFT,190,70.0,-84.50325459,39.14020934
239034680,AGGRAVATED ROBBERY,190,194.0,-84.57515153,39.12249755
239034680,AGGRAVATED ROBBERY,190,194.0,-84.57480153,39.12301755
239035351,THEFT,1855,190.0,-84.54061539,39.16307018
239034682,THEFT,1845,190.0,-84.56064516,39.17975195
239034676,AGGRAVATED ROBBERY,1830,1835.0,-84.61385528,39.14757167
239034672,ASSAULT,1820,1830.0,-84.52842956,39.11547132
239034764,BURGLARY,180,180.0,-84.50356288,39.12932409
239034716,THEFT,180,740.0,-84.43517568,39.13313796
239035654,THEFT,1738,100.0,-84.38672689,39.09354039
239034787,CRIMINAL DAMAGING/ENDANGERING,1730,1630.0,-84.43368228,39.1743102
239034679,CRIMINAL DAMAGING/ENDANGERING,170,1920.0,-84.43002231,39.16093982
239034685,THEFT,1630,2021.0,-84.52263397,39.11332843
239034678,CRIMINAL DAMAGING/ENDANGERING,1630,170.0,-84.57985521,39.12509158
239034678,DOMESTIC VIOLENCE,1630,170.0,-84.57852521,39.12450158
239034982,BREAKING AND ENTERING,160,120.0,-84.68786057,39.10633552
239034959,THEFT,160,170.0,-84.42748287,39.1610281
239034700,BREAKING AND ENTERING,160,1635.0,-84.47171984,39.20036587
239034671,CRIMINAL DAMAGING/ENDANGERING,160,169.0,-84.52749948,39.11765903
239034671,ASSAULT,160,169.0,-84.52715948,39.11675903
239034662,AGGRAVATED ROBBERY,160,164.0,-84.59992854,39.11645652
239034666,DOMESTIC VIOLENCE,1536,1640.0,-84.50275758,39.15992818
239034673,CRIMINAL DAMAGING/ENDANGERING,150,180.0,-84.51861044,39.11883491
239034656,ASSAULT,1445,1455.0,-84.5097685,39.17718053
239034652,TELEPHONE HARASSMENT,1420,1422.0,-84.58847894,39.10619469
239034650,THEFT,1336,1346.0,-84.53894426,39.13590845
239034655,THEFT,1329,1330.0,-84.51458032,39.11305403
239034649,MENACING,130,137.0,-84.4921612,39.1457109
239034654,CRIMINAL DAMAGING/ENDANGERING,1230,1445.0,-84.5070239,39.11095485
239034646,THEFT,1215,1222.0,-84.56687391,39.11317798
239C000777,THEFT,125,143.0,-84.39627585,39.16191791
239035115,BREAKING AND ENTERING,120,170.0,-84.5611612,39.12775049
239034637,AGGRAVATED MENACING,1025,1028.0,-84.49135429,39.12960502
239034667,,100,1015.0,-84.53067523,39.14002496
239034636,THEFT,945,100.0,-84.51726013,39.11394625
239034640,THEFT,80,1015.0,-84.57527005,39.1474145
239034628,THEFT,631,633.0,-84.47452292,39.21111734
239034778,,540,546.0,-84.47321447,39.17486336
239034789,THEFT,50,925.0,-84.49442224,39.14852539
239034626,ASSAULT,440,449.0,-84.57268073,39.1887259
239034634,THEFT,30,30.0,-84.48639693,39.13570835
239034624,ASSAULT,210,225.0,-84.52776334,39.11899092
239034614,AGGRAVATED MENACING,120,125.0,-84.60638643,39.14029388
239C000771,THEFT,10,60.0,-84.39804004,39.15068459
239034620,THEFT,10,158.0,-84.51566977,39.10648879
239034618,,10,15.0,-84.48558987,39.14813515
239034641,CRIMINAL DAMAGING/ENDANGERING,1,90.0,-84.50859672,39.1096179
239034613,DOMESTIC VIOLENCE,1,23.0,-84.49468667,39.14029706
239034633,CRIMINAL DAMAGING/ENDANGERING,0,655.0,-84.51084828,39.10042872
239034611,ASSAULT,2335,2336.0,-84.51277325,39.11473193
239034606,THEFT,2318,2319.0,-84.45477871,39.20167996
239034622,THEFT,2310,14.0,-84.51333256,39.10820574
239034827,ASSAULT,230,2310.0,-84.47763967,39.1568495
239034490,THEFT,2245,232.0,-84.53124882,39.12229301
239034490,THEFT,2245,232.0,-84.53111882,39.12218301
239034619,CRIMINAL DAMAGING/ENDANGERING,220,14.0,-84.51464256,39.10909574
239034621,THEFT,220,14.0,-84.51385256,39.10890574
239034612,THEFT,2130,2245.0,-84.57634436,39.12295175
239034642,THEFT,210,70.0,-84.46088247,39.17328767
239034602,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,210,2124.0,-84.58381799,39.14424959
239034664,ROBBERY,2030,210.0,-84.48509873,39.19021978
239034653,THEFT,1945,1945.0,-84.4548691,39.20387533
239034592,DOMESTIC VIOLENCE,1917,1917.0,-84.52713525,39.11262745
239034631,THEFT,190,756.0,-84.46304062,39.19357319
239034601,BURGLARY,190,2054.0,-84.44044029,39.13039909
239034594,CRIMINAL DAMAGING/ENDANGERING,1845,1850.0,-84.59614206,39.10957645
239034591,DOMESTIC VIOLENCE,180,1835.0,-84.5943994,39.10789937
239034595,THEFT,170,1830.0,-84.51694628,39.10617573
239034791,BREAKING AND ENTERING,170,80.0,-84.53620389,39.13338253
239034583,AGGRAVATED MENACING,1525,1535.0,-84.45724725,39.1896528
239034524,THEFT,150,2315.0,-84.50850078,39.12862751
239035694,THEFT,150,150.0,-84.55079303,39.14270938
239034577,ROBBERY,1430,1435.0,-84.49336646,39.15896136
239034577,UNAUTHORIZED USE OF MOTOR VEHICLE,1430,1435.0,-84.49291646,39.15921136
239034575,THEFT,1345,1347.0,-84.60215463,39.12415866
239034565,,1325,1331.0,-84.58820653,39.1146289
239034627,THEFT,130,73.0,-84.45336104,39.20318831
239035169,THEFT,120,130.0,-84.43545488,39.11366236
239034660,THEFT,120,110.0,-84.50901444,39.09728826
239034568,CRIMINAL DAMAGING/ENDANGERING,110,130.0,-84.48550766,39.12520948
239034559,ASSAULT,110,1114.0,-84.51878014,39.18154913
239034647,THEFT,1041,1045.0,-84.52247438,39.14380271
239034555,ASSAULT,90,930.0,-84.52101498,39.10527152
239034630,THEFT,830,731.0,-84.54065312,39.16921135
239035068,THEFT,80,230.0,-84.42559757,39.18355652
239034969,THEFT,70,90.0,-84.60768545,39.1394529
249000301,THEFT,556,557.0,-84.51287332,39.1078588
239034566,THEFT,538,540.0,-84.6044152,39.12793426
239034547,ASSAULT,420,434.0,-84.55316202,39.12618226
239034546,ASSAULT,40,47.0,-84.57104896,39.13311528
239034567,ASSAULT,30,310.0,-84.49069432,39.14586951
239034844,TAKING THE IDENTITY OF ANOTHER,0,0.0,-84.58944416,39.1429319
239034704,THEFT,0,40.0,-84.60790824,39.14644324
239034571,CRIMINAL DAMAGING/ENDANGERING,0,1345.0,-84.43443786,39.1247411
239034535,ROBBERY,2320,2329.0,-84.53089602,39.14304428
239034024,THEFT,2255,2257.0,-84.50834902,39.10629101
239034542,CRIMINAL DAMAGING/ENDANGERING,2220,2235.0,-84.52628165,39.14205174
239034526,THEFT,2220,2225.0,-84.52272561,39.11251502
239034537,ASSAULT,225,2215.0,-84.60679881,39.14351992
239034663,THEFT,220,150.0,-84.39997042,39.16033345
239034561,THEFT,2130,1130.0,-84.50231459,39.14056934
239034527,DOMESTIC VIOLENCE,2130,2150.0,-84.57490064,39.11673232
239034532,ASSAULT,211,215.0,-84.53278061,39.21476301
239034645,THEFT,210,845.0,-84.39343273,39.16055619
239034533,DOMESTIC VIOLENCE,2030,2046.0,-84.58314103,39.11492799
239034519,CRIMINAL DAMAGING/ENDANGERING,2024,2026.0,-84.51090376,39.17969777
239034516,CRIMINAL DAMAGING/ENDANGERING,2020,2026.0,-84.51062376,39.17930777
239034516,FELONIOUS ASSAULT,2020,2026.0,-84.51019376,39.17863777
239034648,THEFT,200,120.0,-84.5616666,39.17808426
239034517,ASSAULT,200,2016.0,-84.45777852,39.1916411
239034522,THEFT,1930,1941.0,-84.55511835,39.15173199
239034541,THEFT,180,1852.0,-84.53816143,39.19491602
239034513,ROBBERY,180,1811.0,-84.45563871,39.20331996
239036279,CRIMINAL DAMAGING/ENDANGERING,1710,190.0,-84.52226642,39.09650603
239034512,FELONIOUS ASSAULT,1710,1715.0,-84.68890645,39.11010644
239034525,THEFT,1630,1636.0,-84.50936078,39.12920751
239034554,THEFT,1630,1630.0,-84.70828726,39.12644817
239034902,BURGLARY,150,230.0,-84.56120189,39.1789224
239034538,BURGLARY,150,2350.0,-84.55306512,39.14502023
239034504,DOMESTIC VIOLENCE,150,1511.0,-84.51670969,39.11455314
239034508,DOMESTIC VIOLENCE,1450,1539.0,-84.56862187,39.1057482
239034501,CRIMINAL DAMAGING/ENDANGERING,1340,1345.0,-84.52745165,39.14156174
239034580,CRIMINAL DAMAGING/ENDANGERING,130,150.0,-84.51193369,39.1791013
239034503,TELEPHONE HARASSMENT,1250,1250.0,-84.56091927,39.12539509
239034556,ASSAULT,1230,1235.0,-84.42894125,39.1727211
239034493,FELONIOUS ASSAULT,129,1210.0,-84.49353876,39.14412638
239034494,,1120,1130.0,-84.48477155,39.15181849
239034573,THEFT,1030,130.0,-84.50058394,39.14272402
239034499,THEFT,100,1020.0,-84.42684249,39.161763
239034488,THEFT,935,938.0,-84.42665249,39.161903
239034534,BURGLARY,815,2243.0,-84.58013517,39.15268796
239034643,THEFT,80,930.0,-84.48352785,39.21831655
239034482,ROBBERY,80,80.0,-84.46346301,39.18018864
239034471,THEFT,50,60.0,-84.57379874,39.14221681
239034479,THEFT,430,90.0,-84.57476064,39.13786054
239034468,BURGLARY,430,448.0,-84.46688828,39.14198969
239034468,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,430,448.0,-84.46655828,39.14203969
239034469,THEFT,425,432.0,-84.54789911,39.12595801
239034469,CRIMINAL DAMAGING/ENDANGERING,425,432.0,-84.54778911,39.12562801
239034466,CRIMINAL DAMAGING/ENDANGERING,413,415.0,-84.43097919,39.13037294
239034476,THEFT,40,60.0,-84.43576527,39.12359352
239034467,BREAKING AND ENTERING,355,358.0,-84.58894858,39.10802695
239034498,THEFT,30,100.0,-84.43347026,39.1254134
239034487,THEFT,30,50.0,-84.4822857,39.214495
239034550,THEFT,30,50.0,-84.48140774,39.21462479
239034578,CRIMINAL DAMAGING/ENDANGERING,20,1420.0,-84.48253211,39.21478266
239034463,DOMESTIC VIOLENCE,20,227.0,-84.48748904,39.15206841
239034464,ASSAULT,10,157.0,-84.65914608,39.09758265
239031867,AGGRAVATED ROBBERY,40,50.0,-84.56198559,39.18349589
239034484,THEFT,30,430.0,-84.57176105,39.13833003
239037416,BURGLARY,0,0.0,-84.47984267,39.18345735
239035445,CRIMINAL DAMAGING/ENDANGERING,0,0.0,-84.57121943,39.14836009
239034967,THEFT,0,100.0,-84.61450932,39.11615155
239034496,BREAKING AND ENTERING,0,930.0,-84.61810242,39.13054127
239034480,THEFT,0,60.0,-84.4690366,39.12393935
239034460,AGGRAVATED MENACING,2315,2345.0,-84.52115594,39.12831909
239035002,THEFT,230,140.0,-84.52154999,39.11547966
239034492,THEFT,2230,90.0,-84.52952094,39.13943029
239034474,THEFT,220,818.0,-84.48129998,39.19371744
239034472,THEFT,220,818.0,-84.48039998,39.19383744
239034456,CRIMINAL DAMAGING/ENDANGERING,220,2351.0,-84.51988274,39.11826543
239034486,CRIMINAL DAMAGING/ENDANGERING,2130,100.0,-84.54358655,39.16997814
239034450,ASSAULT,2010,2025.0,-84.48630964,39.14746079
239034515,THEFT,200,60.0,-84.53271021,39.11811615
239034485,THEFT,200,1013.0,-84.4826033,39.21650382
239034447,CRIMINAL DAMAGING/ENDANGERING,1940,200.0,-84.52774981,39.10630766
239034477,THEFT,1930,90.0,-84.57626835,39.1374938
239034470,THEFT,190,60.0,-84.48121389,39.21553818
239034457,THEFT,190,1920.0,-84.43564382,39.17438845
239034597,THEFT,180,1730.0,-84.39256183,39.10548448
239034478,THEFT,180,90.0,-84.48787071,39.1240987
239034438,THEFT,1745,1749.0,-84.59719062,39.12746252
239034444,CRIMINAL DAMAGING/ENDANGERING,1740,1758.0,-84.50297297,39.13154754
239036844,TAKING THE IDENTITY OF ANOTHER,170,1721.0,-84.52375905,39.10999312
239035800,THEFT,1645,170.0,-84.5697776,39.1447707
239034530,THEFT,160,1730.0,-84.56869226,39.10218006
239034481,THEFT,160,929.0,-84.46320553,39.20100771
239034452,THEFT,160,210.0,-84.51667995,39.10197707
239034452,CRIMINAL DAMAGING/ENDANGERING,160,210.0,-84.51532995,39.10294707
239034904,TELEPHONE HARASSMENT,1522,130.0,-84.60705454,39.13777396
239034428,AGGRAVATED ROBBERY,1440,1443.0,-84.5918038,39.11251598
239034729,TAKING THE IDENTITY OF ANOTHER,140,140.0,-84.539324,39.14109117
239034432,THEFT,140,1430.0,-84.44502622,39.13766148
239034422,THEFT,1350,1356.0,-84.45504986,39.19289601
239034572,THEFT,1226,1226.0,-84.52002824,39.11792842
239034511,THEFT,120,170.0,-84.56471487,39.12126266
239034455,ASSAULT,1115,1120.0,-84.46448745,39.17009038
239034455,CRIMINAL DAMAGING/ENDANGERING,1115,1120.0,-84.46326745,39.16954038
239034414,CRIMINAL DAMAGING/ENDANGERING,1115,1120.0,-84.38518103,39.08883533
239034772,CRIMINAL DAMAGING/ENDANGERING,110,2350.0,-84.48529395,39.12623756
239034413,DOMESTIC VIOLENCE,110,1130.0,-84.59391877,39.1094383
239034406,BURGLARY,110,112.0,-84.50316018,39.13036
239034793,THEFT,1048,1448.0,-84.50643015,39.13381988
239034416,THEFT,90,1130.0,-84.59304136,39.14322193
239034407,THEFT,90,1030.0,-84.51871782,39.11231065
239034393,ASSAULT,835,838.0,-84.51500408,39.10767047
239034388,TELEPHONE HARASSMENT,757,759.0,-84.42297878,39.15770808
239034399,THEFT,50,90.0,-84.51861944,39.11917581
239032394,CRIMINAL DAMAGING/ENDANGERING,245,32.0,-84.57356198,39.13000305
239032394,,245,32.0,-84.57270198,39.13128305
239034379,THEFT,20,345.0,-84.49580636,39.14136772
239034383,THEFT,130,210.0,-84.57796847,39.19177987
239034377,CRIMINAL DAMAGING/ENDANGERING,115,117.0,-84.4981496,39.13986851
239034373,AGGRAVATED MENACING,10,120.0,-84.54175507,39.20146411
239034390,THEFT,30,745.0,-84.45689687,39.14230709
239034374,FELONIOUS ASSAULT,30,42.0,-84.56765289,39.18261782
239034394,BREAKING AND ENTERING,15,80.0,-84.43016208,39.1294437
239034839,THEFT,0,1836.0,-84.57811082,39.15457758
239034401,THEFT,0,100.0,-84.46435693,39.19864915
239034365,DOMESTIC VIOLENCE,2318,2319.0,-84.54730094,39.15722237
239034362,TELEPHONE HARASSMENT,2235,2235.0,-84.60564048,39.15448133
239034368,ASSAULT,2230,230.0,-84.55313722,39.13829507
239034418,THEFT,2155,2155.0,-84.59695062,39.12814252
239034991,THEFT,210,220.0,-84.52380175,39.20072068
239034722,CRIMINAL DAMAGING/ENDANGERING,210,230.0,-84.44289947,39.17798122
239034381,CRIMINAL DAMAGING/ENDANGERING,210,50.0,-84.57807763,39.12059116
239034385,MURDER,2040,2042.0,-84.51943782,39.11298065
239034599,VIOLATE PROTECTION ORDER/CONSENT AGREEMENT,2015,2139.0,-84.50880129,39.09747274
239034357,CRIMINAL DAMAGING/ENDANGERING,1935,1944.0,-84.59970233,39.10981511
239034349,CRIMINAL DAMAGING/ENDANGERING,1913,1915.0,-84.56756412,39.15840992
239034349,FELONIOUS ASSAULT,1913,1915.0,-84.56716412,39.15799992
239034389,THEFT,1830,730.0,-84.49146202,39.19119946
239034389,BREAKING AND ENTERING,1830,730.0,-84.49114202,39.19196946
239034345,THEFT,1812,1815.0,-84.45769839,39.20444364
239034387,THEFT,1745,1745.0,-84.59742062,39.12785252
239034346,THEFT,1730,1750.0,-84.57250683,39.10916268
239034342,ASSAULT,1730,1730.0,-84.55831684,39.14454989
239034351,CRIMINAL DAMAGING/ENDANGERING,1650,170.0,-84.49133451,39.21548549
239034351,ASSAULT,1650,170.0,-84.49066451,39.21534549
239034343,DOMESTIC VIOLENCE,1630,1715.0,-84.57604274,39.19012872
239034397,CRIMINAL DAMAGING/ENDANGERING,160,915.0,-84.56159624,39.09382798
239034336,MENACING,160,1615.0,-84.56165791,39.13211012
239034340,TELEPHONE HARASSMENT,1536,1536.0,-84.53026305,39.11232401
239034408,ROBBERY,155,155.0,-84.60184463,39.12279866
239034334,THEFT,1410,1415.0,-84.57224683,39.10960268
239034341,THEFT,140,1445.0,-84.57267683,39.10909268
239034335,THEFT,140,1417.0,-84.57264683,39.11030268
239035421,BURGLARY,1330,950.0,-84.56126804,39.12750283
239034316,THEFT,1240,1245.0,-84.57173683,39.10934268
239034320,MURDER,1212,1213.0,-84.51652609,39.11445715
239034305,THEFT,120,122.0,-84.56529112,39.18903208
239034301,THEFT,1030,1034.0,-84.61077897,39.13008093
239034300,AGGRAVATED MENACING,1025,1025.0,-84.53783072,39.1403813
239034419,THEFT,100,1030.0,-84.57595657,39.15522674
239034347,THEFT,100,170.0,-84.56691544,39.19066277
239034313,THEFT,940,948.0,-84.4298003,39.16184107
239034903,THEFT,90,90.0,-84.48837261,39.13300609
239034483,THEFT,80,100.0,-84.70476851,39.12675926
239034295,DOMESTIC VIOLENCE,70,720.0,-84.50113295,39.15220661
239034282,BREAKING AND ENTERING,510,516.0,-84.51507944,39.10850103
239034283,THEFT,330,650.0,-84.51589863,39.1720694
239016033,AGGRAVATED ROBBERY,117,1313.0,-84.48244202,39.1913395
239034275,BREAKING AND ENTERING,10,15.0,-84.51843569,39.10857273
239035266,CRIMINAL DAMAGING/ENDANGERING,30,2359.0,-84.52959477,39.130172
239034274,THEFT,15,20.0,-84.4794173,39.19610413
249000165,THEFT,0,220.0,-84.57353252,39.1220505
239036080,THEFT,0,0.0,-84.38507103,39.08981533
239034919,CRIMINAL DAMAGING/ENDANGERING,0,150.0,-84.50842825,39.17749574
239034826,BURGLARY,0,0.0,-84.58360586,39.10457389
239034370,AGGRAVATED MENACING,0,0.0,-84.48868322,39.15332524
239034276,CRIMINAL DAMAGING/ENDANGERING,2340,2351.0,-84.41392713,39.18357246
239034276,BURGLARY,2340,2351.0,-84.41337713,39.18326246
239034276,,2340,2351.0,-84.41243713,39.18239246
239034267,CRIMINAL DAMAGING/ENDANGERING,2245,2250.0,-84.57255545,39.11186298
239034291,THEFT,210,70.0,-84.52448752,39.12906295
239034284,THEFT,210,70.0,-84.51790129,39.12629236
239034277,THEFT,2030,2035.0,-84.51141268,39.12980844
239034359,BURGLARY,2030,210.0,-84.611626,39.13401264
239034254,THEFT,2015,2021.0,-84.53947017,39.15996396
239034293,BREAKING AND ENTERING,1958,1959.0,-84.51435575,39.10237949
239035081,THEFT,1950,200.0,-84.59736062,39.12764252
239034443,THEFT,1921,1930.0,-84.52292084,39.15491639
239034271,THEFT,190,200.0,-84.43641746,39.1441493
239034281,THEFT,1830,440.0,-84.53442255,39.13177755
239034632,THEFT,1822,1828.0,-84.51250791,39.10536164
239034297,,1820,1840.0,-84.6113782,39.13560361
239034242,CRIMINAL DAMAGING/ENDANGERING,1817,1817.0,-84.48751464,39.14936548
239034251,CRIMINAL DAMAGING/ENDANGERING,180,1810.0,-84.51093542,39.1787874
239034246,THEFT,180,1822.0,-84.53839426,39.13566845
239034247,CRIMINAL DAMAGING/ENDANGERING,1750,1820.0,-84.51346991,39.16810676
239034243,THEFT,1735,1739.0,-84.58426052,39.11328053
239034245,CRIMINAL DAMAGING/ENDANGERING,1730,1745.0,-84.50357709,39.13301903
239034255,CRIMINAL DAMAGING/ENDANGERING,177,1715.0,-84.4938517,39.15901015
239034398,THEFT,170,959.0,-84.47690134,39.14818614
239034244,THEFT,170,1717.0,-84.50995078,39.12917751
239035024,TAKING THE IDENTITY OF ANOTHER,1628,1628.0,-84.51050966,39.10937343
239035410,CRIMINAL DAMAGING/ENDANGERING,1543,1543.0,-84.51418394,39.10057611
239034354,THEFT,1523,1633.0,-84.4288928,39.15798595
239034238,,1430,150.0,-84.42980748,39.15024482
239034331,TAKING THE IDENTITY OF ANOTHER,140,140.0,-84.57380462,39.11624127
239034227,MURDER,1335,1340.0,-84.47990513,39.21833261
239034223,THEFT,1330,1332.0,-84.51262117,39.19136469
239034788,TELEPHONE HARASSMENT,130,1315.0,-84.46910921,39.13503567
239034726,BURGLARY,130,1230.0,-84.50986118,39.13254347
239034213,CRIMINAL DAMAGING/ENDANGERING,1240,1254.0,-84.50969595,39.12983242
239034502,ASSAULT,120,180.0,-84.53625666,39.13585225
239034204,ASSAULT,1130,1140.0,-84.5093137,39.1506889
239037440,THEFT,110,1113.0,-84.61943728,39.1454023
239034268,CRIMINAL DAMAGING/ENDANGERING,110,230.0,-84.3912454,39.09253492
239034199,UNAUTHORIZED USE OF MOTOR VEHICLE,1035,1038.0,-84.50245542,39.12098937
239034193,THEFT,953,953.0,-84.50927672,39.10150744
239034292,THEFT,930,80.0,-84.45226541,39.14022369
239034188,AGGRAVATED ROBBERY,840,843.0,-84.51536157,39.16508513
239034188,FELONIOUS ASSAULT,840,843.0,-84.51369157,39.16401513
239034189,CRIMINAL DAMAGING/ENDANGERING,820,826.0,-84.50331941,39.15964223
239034185,THEFT,812,816.0,-84.60040463,39.12316866
239035591,CRIMINAL DAMAGING/ENDANGERING,80,160.0,-84.60139027,39.12536592
239034248,BURGLARY,70,180.0,-84.59371185,39.1506414
239034180,MENACING,60,66.0,-84.62309831,39.14280421
239034191,THEFT,40,40.0,-84.5734246,39.12909544
239034171,ASSAULT,255,259.0,-84.51583068,39.12859972
239034172,THEFT,250,251.0,-84.51199999,39.10184317
239034172,THEFT,250,251.0,-84.51192999,39.10346317
239034773,THEFT,215,245.0,-84.51594764,39.12533617
239034169,AGGRAVATED BURGLARY,20,215.0,-84.56062228,39.15799428
239034176,AGGRAVATED BURGLARY,140,144.0,-84.53982993,39.19354835
239034164,CRIMINAL DAMAGING/ENDANGERING,50,55.0,-84.57968568,39.11866262
239034250,THEFT,30,80.0,-84.53015669,39.13829541
